,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Company,Country,Tickers,Fossil Free Funds: Coal screen,Fossil Free Funds: Oil / gas screen,Fossil Free Funds: Macroclimate30 coal-fired utility screen,Fossil Free Funds: Fossil-fired utility screen,Fossil Free Funds: Clean200 screen,Deforestation Free Funds: Producer screen,Deforestation Free Funds: Financier screen,Deforestation Free Funds: Consumer brand screen,Deforestation Free Funds: Palm oil producer screen,Deforestation Free Funds: Palm oil consumer brand screen,Deforestation Free Funds: Paper / pulp producer screen,Deforestation Free Funds: Paper / pulp consumer brand screen,Deforestation Free Funds: Rubber producer screen,Deforestation Free Funds: Rubber consumer brand screen,Deforestation Free Funds: Timber producer screen,Deforestation Free Funds: Timber consumer brand screen,Deforestation Free Funds: Cattle producer screen,Deforestation Free Funds: Cattle consumer brand screen,Deforestation Free Funds: Soy producer screen,Deforestation Free Funds: Soy consumer brand screen,Weapons Free Funds: Major military contractor screen,Weapons Free Funds: Cluster munitions / landmines screen,Weapons Free Funds: Nuclear weapons screen,Gun Free Funds: Gun manufacturers screen,Gun Free Funds: Gun retailers screen,Tobacco Free Funds: Tobacco producers screen,Tobacco Free Funds: Tobacco-promoting entertainment companies screen,Gender Equality Funds: Has Equileap gender equality score,CreatedDate,Prison Free Funds: Prison industry screen,Prison Free Funds: Border industry screen,Prison Free Funds: Higher risk screen,Prison Free Funds: Private prison operators screen,Fossil Free Funds: Fossil fuel finance screen,Fossil Free Funds: Fossil fuel finance risk score,Fossil Free Funds: Fossil fuel insurance screen,Fossil Free Funds: Fossil fuel insurance risk score,Ticker,Stock_Price
474,93597,225181,1572,Distribuidora De Gas Cuyana SA,Argentina,"DGCU1, DGCU2, DGCU3",N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/8/2023,N,N,N,N,N,0.0,N,0.0, DGCU3,0.0
475,94356,227071,3462,MetroGas SA,Argentina,METR,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/8/2023,N,N,N,N,N,0.0,N,0.0,METR,0.0
476,94391,227159,3550,Molinos Agro SA,Argentina,"MLIAF, MOLA, MOLA5",N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,2/8/2023,N,N,N,N,N,0.0,N,0.0, MOLA5,0.0
477,94438,227273,3664,Naturgy Ban SA,Argentina,GBAN,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/8/2023,N,N,N,N,N,0.0,N,0.0,GBAN,0.0
478,94587,227693,4084,Pampa Energia SA,Argentina,"9PAA, PAM, PAMP, PPENF",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/8/2023,N,N,N,N,N,0.0,N,0.0, PAM,33.709999084472656
479,95172,229361,5752,Transportadora de Gas del Norte SA,Argentina,"TGNO1, TGNO2, TGNO4",N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/8/2023,N,N,N,N,N,0.0,N,0.0, TGNO4,0.0
480,95173,229362,5753,Transportadora de Gas del Sur SA,Argentina,"T2K1, TGS, TGSU1, TGSU2",N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/8/2023,N,N,N,N,N,0.0,N,0.0, TGS,11.430000305175781
481,95432,229868,6259,YPF SA,Argentina,"YPF, YPFD, YPFD1, YPFD2, YPFD3",N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,2/8/2023,N,N,N,N,N,0.0,N,0.0,YPF,11.930000305175781
482,95854,230830,900,Camuzzi Gas Pampeana SA,Argentina,"CGPA1, CGPA2, CGPA3",N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0, CGPA3,0.0
483,95891,230949,1019,Central Puerto SA,Argentina,"C3T, C3TA, CEPU",N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0, CEPU,6.25
484,96046,231243,1313,Compania Argentina de Comodoro Rivadavia SA,Argentina,COMO,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0,COMO,0.0
485,96087,231330,1400,Cresud SACIF y A,Argentina,"CD8, CRES, CRESW, CRESY",N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0, CRESY,7.460000038146973
486,96164,231511,1581,Distribuidora De Gas Cuyana SA,Argentina,"DGCU1, DGCU2, DGCU3",N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0, DGCU3,0.0
487,96924,233405,3475,MetroGas SA,Argentina,METR,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0,METR,0.0
488,96959,233494,3564,Molinos Agro SA,Argentina,"MLIAF, MOLA, MOLA5",N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0, MOLA5,0.0
489,97006,233608,3678,Naturgy Ban SA,Argentina,GBAN,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0,GBAN,0.0
490,97155,234027,4097,Pampa Energia SA,Argentina,"9PAA, PAM, PAMP, PPENF",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0, PAM,33.130001068115234
491,97737,235692,5762,Transportadora de Gas del Norte SA,Argentina,"TGNO1, TGNO2, TGNO4",N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0, TGNO4,0.0
492,97738,235693,5763,Transportadora de Gas del Sur SA,Argentina,"T2K1, TGS, TGSU1, TGSU2",N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0, TGS,11.5
493,97998,236200,6270,YPF SA,Argentina,"YPF, YPFD, YPFD1, YPFD2, YPFD3",N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,2/24/2023,N,N,N,N,N,0.0,N,0.0,YPF,11.90999984741211
494,98422,237165,903,Camuzzi Gas Pampeana SA,Argentina,"CGPA1, CGPA2, CGPA3",N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0, CGPA3,0.0
495,98459,237284,1022,Central Puerto SA,Argentina,"C3T, C3TA, CEPU",N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0, CEPU,6.263999938964844
496,98615,237580,1318,Compania Argentina de Comodoro Rivadavia SA,Argentina,COMO,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0,COMO,0.0
497,98658,237670,1408,Cresud SACIF y A,Argentina,"CD8, CRES, CRESW, CRESY",N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0, CRESY,7.690000057220459
498,98738,237855,1593,Distribuidora De Gas Cuyana SA,Argentina,"DGCU1, DGCU2, DGCU3",N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0, DGCU3,0.0
499,99513,239776,3514,MetroGas SA,Argentina,METR,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0,METR,0.0
500,99548,239864,3602,Molinos Agro SA,Argentina,"MLIAF, MOLA, MOLA5",N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0, MOLA5,0.0
501,99599,239981,3719,Naturgy Ban SA,Argentina,GBAN,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0,GBAN,0.0
502,99750,240406,4144,Pampa Energia SA,Argentina,"9PAA, PAM, PAMP, PPENF",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0, PAM,33.22999954223633
503,100345,242092,5830,Transportadora de Gas del Norte SA,Argentina,"TGNO1, TGNO2, TGNO4",N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0, TGNO4,0.0
504,100346,242093,5831,Transportadora de Gas del Sur SA,Argentina,"T2K1, TGS, TGSU1, TGSU2",N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0, TGS,10.90999984741211
505,100615,242613,6351,YPF SA,Argentina,"YPF, YPFD, YPFD1, YPFD2, YPFD3",N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,3/9/2023,N,N,N,N,N,0.0,N,0.0,YPF,12.359999656677246
