,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Company,Country,Tickers,Fossil Free Funds: Coal screen,Fossil Free Funds: Oil / gas screen,Fossil Free Funds: Macroclimate30 coal-fired utility screen,Fossil Free Funds: Fossil-fired utility screen,Fossil Free Funds: Clean200 screen,Deforestation Free Funds: Producer screen,Deforestation Free Funds: Financier screen,Deforestation Free Funds: Consumer brand screen,Deforestation Free Funds: Palm oil producer screen,Deforestation Free Funds: Palm oil consumer brand screen,Deforestation Free Funds: Paper / pulp producer screen,Deforestation Free Funds: Paper / pulp consumer brand screen,Deforestation Free Funds: Rubber producer screen,Deforestation Free Funds: Rubber consumer brand screen,Deforestation Free Funds: Timber producer screen,Deforestation Free Funds: Timber consumer brand screen,Deforestation Free Funds: Cattle producer screen,Deforestation Free Funds: Cattle consumer brand screen,Deforestation Free Funds: Soy producer screen,Deforestation Free Funds: Soy consumer brand screen,Weapons Free Funds: Major military contractor screen,Weapons Free Funds: Cluster munitions / landmines screen,Weapons Free Funds: Nuclear weapons screen,Gun Free Funds: Gun manufacturers screen,Gun Free Funds: Gun retailers screen,Tobacco Free Funds: Tobacco producers screen,Tobacco Free Funds: Tobacco-promoting entertainment companies screen,Gender Equality Funds: Has Equileap gender equality score,CreatedDate,Prison Free Funds: Prison industry screen,Prison Free Funds: Border industry screen,Prison Free Funds: Higher risk screen,Prison Free Funds: Private prison operators screen,Fossil Free Funds: Fossil fuel finance screen,Fossil Free Funds: Fossil fuel finance risk score,Fossil Free Funds: Fossil fuel insurance screen,Fossil Free Funds: Fossil fuel insurance risk score,Ticker,Stock_Price
137,24895,59658,2218,GBB Power Ltd,Bangladesh,GBBPOWER,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,GBBPOWER,0.0
138,25186,60362,2922,Jamuna Oil Co Ltd,Bangladesh,JAMUNAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,JAMUNAOIL,0.0
139,25245,60543,3103,Khulna Power Co Ltd,Bangladesh,KPCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,KPCL,0.0
140,25321,60756,3316,Linde Bangladesh Ltd,Bangladesh,LINDEBD,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,LINDEBD,0.0
141,25393,60963,3523,Meghna Petroleum Ltd,Bangladesh,MPETROLEUM,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,MPETROLEUM,0.0
142,25428,61064,3624,MJL Bangladesh Ltd,Bangladesh,MJLBD,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,MJLBD,0.0
143,25487,61189,3749,National Tubes Ltd,Bangladesh,NTLTUBES,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,NTLTUBES,0.0
144,25493,61201,3761,Navana CNG Ltd,Bangladesh,NAVANACNG,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,NAVANACNG,0.0
145,25629,61601,4161,Padma Oil Co Ltd,Bangladesh,PADMAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,PADMAOIL,0.0
146,25915,62474,5034,Shahjibazar Power Co Ltd,Bangladesh,SPCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,SPCL,81.5999984741211
147,26082,62882,5442,Summit Power Ltd,Bangladesh,SUMITPOWER,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,SUMITPOWER,0.0
148,26208,63188,5748,Titas Gas Transmission & Distribution Co Ltd,Bangladesh,TITASGAS,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,TITASGAS,0.0
149,26284,63427,5987,United Power Generation and Distribution Co Ltd,Bangladesh,UPGDCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/21/2021,N,N,N,N,N,0.0,N,0.0,UPGDCL,0.0
150,26835,64689,825,British American Tobacco Bangladesh Co Ltd,Bangladesh,BATBC,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,BATBC,0.0
151,27111,65311,1447,CVO Petrochemical Refinery Ltd,Bangladesh,CVOPRL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,CVOPRL,0.0
152,27394,66069,2205,GBB Power Ltd,Bangladesh,GBBPOWER,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,GBBPOWER,0.0
153,27684,66768,2904,Jamuna Oil Co Ltd,Bangladesh,JAMUNAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,JAMUNAOIL,0.0
154,27741,66946,3082,Khulna Power Co Ltd,Bangladesh,KPCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,KPCL,0.0
155,27817,67160,3296,Linde Bangladesh Ltd,Bangladesh,LINDEBD,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,LINDEBD,0.0
156,27888,67364,3500,Meghna Petroleum Ltd,Bangladesh,MPETROLEUM,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,MPETROLEUM,0.0
157,27922,67464,3600,MJL Bangladesh Ltd,Bangladesh,MJLBD,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,MJLBD,0.0
158,27981,67589,3725,National Tubes Ltd,Bangladesh,NTLTUBES,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,NTLTUBES,0.0
159,27987,67601,3737,Navana CNG Ltd,Bangladesh,NAVANACNG,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,NAVANACNG,0.0
160,28123,68001,4137,Padma Oil Co Ltd,Bangladesh,PADMAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,PADMAOIL,0.0
161,28407,68873,5009,Shahjibazar Power Co Ltd,Bangladesh,SPCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,SPCL,74.30000305175781
162,28572,69280,5416,Summit Power Ltd,Bangladesh,SUMITPOWER,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,SUMITPOWER,0.0
163,28696,69583,5719,Titas Gas Transmission & Distribution Co Ltd,Bangladesh,TITASGAS,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,TITASGAS,0.0
164,28773,69822,5958,United Power Generation and Distribution Co Ltd,Bangladesh,UPGDCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/3/2021,N,N,N,N,N,0.0,N,0.0,UPGDCL,0.0
165,29318,71077,822,British American Tobacco Bangladesh Co Ltd,Bangladesh,BATBC,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,BATBC,0.0
166,29594,71699,1444,CVO Petrochemical Refinery Ltd,Bangladesh,CVOPRL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,CVOPRL,0.0
167,29876,72456,2201,GBB Power Ltd,Bangladesh,GBBPOWER,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,GBBPOWER,0.0
168,30166,73153,2898,Jamuna Oil Co Ltd,Bangladesh,JAMUNAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,JAMUNAOIL,0.0
169,30223,73331,3076,Khulna Power Co Ltd,Bangladesh,KPCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,KPCL,0.0
170,30298,73544,3289,Linde Bangladesh Ltd,Bangladesh,LINDEBD,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,LINDEBD,0.0
171,30369,73748,3493,Meghna Petroleum Ltd,Bangladesh,MPETROLEUM,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,MPETROLEUM,0.0
172,30403,73848,3593,MJL Bangladesh Ltd,Bangladesh,MJLBD,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,MJLBD,0.0
173,30462,73974,3719,National Tubes Ltd,Bangladesh,NTLTUBES,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,NTLTUBES,0.0
174,30468,73986,3731,Navana CNG Ltd,Bangladesh,NAVANACNG,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,NAVANACNG,0.0
175,30602,74380,4125,Padma Oil Co Ltd,Bangladesh,PADMAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,PADMAOIL,0.0
176,30886,75254,4999,Shahjibazar Power Co Ltd,Bangladesh,SPCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,SPCL,73.0
177,31051,75659,5404,Summit Power Ltd,Bangladesh,SUMITPOWER,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,SUMITPOWER,0.0
178,31174,75962,5707,Titas Gas Transmission & Distribution Co Ltd,Bangladesh,TITASGAS,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,TITASGAS,0.0
179,31252,76201,5946,United Power Generation and Distribution Co Ltd,Bangladesh,UPGDCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/1/2021,N,N,N,N,N,0.0,N,0.0,UPGDCL,0.0
180,31798,77452,820,British American Tobacco Bangladesh Co Ltd,Bangladesh,BATBC,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,BATBC,0.0
181,32080,78074,1442,CVO Petrochemical Refinery Ltd,Bangladesh,CVOPRL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,CVOPRL,0.0
182,32120,78195,1563,Dhaka Electric Supply Co Ltd,Bangladesh,DESCO,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,DESCO,0.0
183,32657,79533,2901,Jamuna Oil Co Ltd,Bangladesh,JAMUNAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,JAMUNAOIL,0.0
184,32716,79713,3081,Khulna Power Co Ltd,Bangladesh,KPCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,KPCL,0.0
185,32805,79965,3333,Lub-rref (Bangladesh) Ltd,Bangladesh,LRBDL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,LRBDL,0.0
186,32860,80122,3490,Meghna Petroleum Ltd,Bangladesh,MPETROLEUM,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,MPETROLEUM,0.0
187,32894,80229,3597,MJL Bangladesh Ltd,Bangladesh,MJLBD,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,MJLBD,0.0
188,32950,80353,3721,National Tubes Ltd,Bangladesh,NTLTUBES,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,NTLTUBES,0.0
189,32956,80365,3733,Navana CNG Ltd,Bangladesh,NAVANACNG,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,NAVANACNG,0.0
190,33097,80764,4132,Padma Oil Co Ltd,Bangladesh,PADMAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,PADMAOIL,0.0
191,33548,82042,5410,Summit Power Ltd,Bangladesh,SUMITPOWER,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,SUMITPOWER,0.0
192,33668,82342,5710,Titas Gas Transmission & Distribution Co Ltd,Bangladesh,TITASGAS,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/3/2021,N,N,N,N,N,0.0,N,0.0,TITASGAS,0.0
193,34305,83841,814,British American Tobacco Bangladesh Co Ltd,Bangladesh,BATBC,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,BATBC,0.0
194,34587,84464,1437,CVO Petrochemical Refinery Ltd,Bangladesh,CVOPRL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,CVOPRL,0.0
195,34627,84586,1559,Dhaka Electric Supply Co Ltd,Bangladesh,DESCO,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,DESCO,0.0
196,35157,85908,2881,Jamuna Oil Co Ltd,Bangladesh,JAMUNAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,JAMUNAOIL,0.0
197,35217,86086,3059,Khulna Power Co Ltd,Bangladesh,KPCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,KPCL,0.0
198,35306,86334,3307,Lub-rref (Bangladesh) Ltd,Bangladesh,LRBDL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,LRBDL,0.0
199,35361,86489,3462,Meghna Petroleum Ltd,Bangladesh,MPETROLEUM,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,MPETROLEUM,0.0
200,35395,86595,3568,MJL Bangladesh Ltd,Bangladesh,MJLBD,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,MJLBD,0.0
201,35451,86718,3691,National Tubes Ltd,Bangladesh,NTLTUBES,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,NTLTUBES,0.0
202,35457,86731,3704,Navana CNG Ltd,Bangladesh,NAVANACNG,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,NAVANACNG,0.0
203,35596,87128,4101,Padma Oil Co Ltd,Bangladesh,PADMAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,PADMAOIL,0.0
204,36043,88403,5376,Summit Power Ltd,Bangladesh,SUMITPOWER,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,SUMITPOWER,0.0
205,36161,88700,5673,Titas Gas Transmission & Distribution Co Ltd,Bangladesh,TITASGAS,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/15/2021,N,N,N,N,N,0.0,N,0.0,TITASGAS,0.0
206,36796,90190,813,British American Tobacco Bangladesh Co Ltd,Bangladesh,BATBC,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,BATBC,0.0
207,37076,90811,1434,CVO Petrochemical Refinery Ltd,Bangladesh,CVOPRL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,CVOPRL,0.0
208,37116,90932,1555,Dhaka Electric Supply Co Ltd,Bangladesh,DESCO,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,DESCO,0.0
209,37644,92252,2875,Jamuna Oil Co Ltd,Bangladesh,JAMUNAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,JAMUNAOIL,0.0
210,37704,92430,3053,Khulna Power Co Ltd,Bangladesh,KPCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,KPCL,0.0
211,37794,92679,3302,Lub-rref (Bangladesh) Ltd,Bangladesh,LRBDL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,LRBDL,0.0
212,37849,92835,3458,Meghna Petroleum Ltd,Bangladesh,MPETROLEUM,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,MPETROLEUM,0.0
213,37883,92941,3564,MJL Bangladesh Ltd,Bangladesh,MJLBD,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,MJLBD,0.0
214,37937,93062,3685,National Tubes Ltd,Bangladesh,NTLTUBES,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,NTLTUBES,0.0
215,37943,93075,3698,Navana CNG Ltd,Bangladesh,NAVANACNG,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,NAVANACNG,0.0
216,38082,93475,4098,Padma Oil Co Ltd,Bangladesh,PADMAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,PADMAOIL,0.0
217,38529,94748,5371,Summit Power Ltd,Bangladesh,SUMITPOWER,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,SUMITPOWER,0.0
218,38646,95047,5670,Titas Gas Transmission & Distribution Co Ltd,Bangladesh,TITASGAS,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/9/2021,N,N,N,N,N,0.0,N,0.0,TITASGAS,0.0
219,39281,96538,814,British American Tobacco Bangladesh Co Ltd,Bangladesh,BATBC,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,BATBC,0.0
220,39559,97158,1434,CVO Petrochemical Refinery Ltd,Bangladesh,CVOPRL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,CVOPRL,0.0
221,39599,97279,1555,Dhaka Electric Supply Co Ltd,Bangladesh,DESCO,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,DESCO,0.0
222,40126,98596,2872,Jamuna Oil Co Ltd,Bangladesh,JAMUNAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,JAMUNAOIL,0.0
223,40186,98774,3050,Khulna Power Co Ltd,Bangladesh,KPCL,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,KPCL,0.0
224,40275,99019,3295,Lub-rref (Bangladesh) Ltd,Bangladesh,LRBDL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,LRBDL,0.0
225,40330,99176,3452,Meghna Petroleum Ltd,Bangladesh,MPETROLEUM,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,MPETROLEUM,0.0
226,40364,99282,3558,MJL Bangladesh Ltd,Bangladesh,MJLBD,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,MJLBD,0.0
227,40418,99403,3679,National Tubes Ltd,Bangladesh,NTLTUBES,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,NTLTUBES,0.0
228,40424,99416,3692,Navana CNG Ltd,Bangladesh,NAVANACNG,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,NAVANACNG,0.0
229,40563,99816,4092,Padma Oil Co Ltd,Bangladesh,PADMAOIL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,PADMAOIL,0.0
230,41009,101088,5364,Summit Power Ltd,Bangladesh,SUMITPOWER,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,SUMITPOWER,0.0
231,41125,101384,5660,Titas Gas Transmission & Distribution Co Ltd,Bangladesh,TITASGAS,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/2/2021,N,N,N,N,N,0.0,N,0.0,TITASGAS,0.0
232,41759,102884,823,British American Tobacco Bangladesh Co Ltd,Bangladesh,BATBC,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,9/9/2021,N,N,N,N,N,0.0,N,0.0,BATBC,0.0
233,42037,103508,1447,CVO Petrochemical Refinery Ltd,Bangladesh,CVOPRL,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9/9/2021,N,N,N,N,N,0.0,N,0.0,CVOPRL,0.0
