,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Company,Country,Tickers,Fossil Free Funds: Coal screen,Fossil Free Funds: Oil / gas screen,Fossil Free Funds: Macroclimate30 coal-fired utility screen,Fossil Free Funds: Fossil-fired utility screen,Fossil Free Funds: Clean200 screen,Deforestation Free Funds: Producer screen,Deforestation Free Funds: Financier screen,Deforestation Free Funds: Consumer brand screen,Deforestation Free Funds: Palm oil producer screen,Deforestation Free Funds: Palm oil consumer brand screen,Deforestation Free Funds: Paper / pulp producer screen,Deforestation Free Funds: Paper / pulp consumer brand screen,Deforestation Free Funds: Rubber producer screen,Deforestation Free Funds: Rubber consumer brand screen,Deforestation Free Funds: Timber producer screen,Deforestation Free Funds: Timber consumer brand screen,Deforestation Free Funds: Cattle producer screen,Deforestation Free Funds: Cattle consumer brand screen,Deforestation Free Funds: Soy producer screen,Deforestation Free Funds: Soy consumer brand screen,Weapons Free Funds: Major military contractor screen,Weapons Free Funds: Cluster munitions / landmines screen,Weapons Free Funds: Nuclear weapons screen,Gun Free Funds: Gun manufacturers screen,Gun Free Funds: Gun retailers screen,Tobacco Free Funds: Tobacco producers screen,Tobacco Free Funds: Tobacco-promoting entertainment companies screen,Gender Equality Funds: Has Equileap gender equality score,CreatedDate,Prison Free Funds: Prison industry screen,Prison Free Funds: Border industry screen,Prison Free Funds: Higher risk screen,Prison Free Funds: Private prison operators screen,Fossil Free Funds: Fossil fuel finance screen,Fossil Free Funds: Fossil fuel finance risk score,Fossil Free Funds: Fossil fuel insurance screen,Fossil Free Funds: Fossil fuel insurance risk score,Ticker,Stock_Price
13,2515,5979,5979,Underground Energy Corp,"Virgin Islands, British",UGGYF,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/14/2020,N,N,N,N,N,0.0,N,0.0,UGGYF,9.999999747378752e-05
14,2700,6345,6345,Xcite Energy Ltd,"Virgin Islands, British",XEL.GB,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/14/2020,N,N,N,N,N,0.0,N,0.0,XEL.GB,0.0
15,2988,6948,486,Attis Oil & Gas Ltd,"Virgin Islands, British","AOGL, MYN.GB",N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/19/2020,N,N,N,N,N,0.0,N,0.0, MYN.GB,0.0
16,3184,7417,955,Capri Holdings Ltd,"Virgin Islands, British","CAPH34, CPRI, MKO",N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,5/19/2020,N,N,N,N,N,0.0,N,0.0, CPRI,14.5
17,3546,8173,1711,E-Commodities Holdings Ltd,"Virgin Islands, British","01733, WWY1",Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/19/2020,N,N,N,N,N,0.0,N,0.0, WWY1,0.0
18,3626,8383,1921,Epic Gas Ltd,"Virgin Islands, British",EPIC-ME,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/19/2020,N,N,N,N,N,0.0,N,0.0,EPIC-ME,0.0
19,3687,8503,2041,Feishang Anthracite Resources Ltd,"Virgin Islands, British","01738, FSHRF",Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/19/2020,N,N,N,N,N,0.0,N,0.0, FSHRF,0.12099999934434891
20,4173,9624,3162,Kina Petroleum Corp,"Virgin Islands, British","KINPF, KPE",N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/19/2020,N,N,N,N,N,0.0,N,0.0, KPE,0.0
21,4287,9928,3466,Mail.ru Group Ltd,"Virgin Islands, British","61HE, MAIL, MAILL, MLRUY, MLRYY, RL9A",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,5/19/2020,N,N,N,N,N,0.0,N,0.0, MLRYY,17.950000762939453
22,4426,10255,3793,National Energy Services Reunited Corp,"Virgin Islands, British",NESR,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/19/2020,N,N,N,N,N,0.0,N,0.0,NESR,5.03000020980835
