,Company,Country,CreatedDate,Ticker,Quantity,Stock_Price,Invested_Value,ESGScore,Climate
2953,,,11-09-2022,CHE,10000,492.4500122,4924500.122,0.396825397,
2954,,,12/16/2022,CHE,10000,504.8699951,5048699.951,0,
2955,,,1/27/2023,CHE,10000,501.1900024,5011900.024,0,
2956,,,02-08-2023,CHE,10000,503.7099915,5037099.915,0,
2957,,,03-09-2023,CHE,10000,510.6499939,5106499.939,0,
2958,,,4/14/2020,CHHQF,10000,1.100000024,11000.00024,0,
2959,,,5/19/2020,CHHQF,10000,1.100000024,11000.00024,0,
2960,,,06-10-2020,CHHQF,10000,1.100000024,11000.00024,0,
2961,,,7/16/2020,CHHQF,10000,1.100000024,11000.00024,0,
2962,,,08-11-2020,CHHQF,10000,1.100000024,11000.00024,0,
2963,,,9/28/2020,CHHQF,10000,1.100000024,11000.00024,0.396825397,
2964,,,11-11-2020,CHHQF,10000,1.100000024,11000.00024,0.396825397,
2965,,,1/21/2021,CHHQF,10000,1.100000024,11000.00024,0.396825397,
2966,,,03-03-2021,CHHQF,10000,1.340000033,13400.00033,0.396825397,
2967,,,04-01-2021,CHHQF,10000,1.340000033,13400.00033,0.396825397,
2968,,,05-03-2021,CHHQF,10000,1.340000033,13400.00033,0.793650794,
2969,,,7/15/2021,CHHQF,10000,1.340000033,13400.00033,0.793650794,
2970,,,08-09-2021,CHHQF,10000,1.340000033,13400.00033,0.793650794,
2971,,,09-02-2021,CHHQF,10000,1.340000033,13400.00033,0.793650794,
2972,,,10/19/2021,CHHQF,10000,1.340000033,13400.00033,0.793650794,
2973,,,12/14/2021,CHHQF,10000,0.970000029,9700.00029,0.793650794,
2974,,,1/25/2022,CHHQF,10000,0.970000029,9700.00029,0.793650794,
2975,,,2/16/2022,CHHQF,10000,0.970000029,9700.00029,0.793650794,
2976,,,3/16/2022,CHHQF,10000,0.970000029,9700.00029,0.793650794,
2977,,,04-11-2022,CHHQF,10000,0.970000029,9700.00029,0.793650794,
2978,,,7/15/2022,CHHQF,10000,1.039999962,10399.99962,0.793650794,
2979,,,08-08-2022,CHHQF,10000,1.039999962,10399.99962,0.793650794,
2980,,,9/14/2022,CHHQF,10000,1.039999962,10399.99962,0.793650794,
2981,,,10/19/2022,CHHQF,10000,1.039999962,10399.99962,0.793650794,
2982,,,11-09-2022,CHHQF,10000,1.039999962,10399.99962,0.793650794,
2983,,,12/16/2022,CHHQF,10000,1.039999962,10399.99962,0.793650794,
2984,,,1/27/2023,CHHQF,10000,0.920000017,9200.00017,0.396825397,
2985,,,02-08-2023,CHHQF,10000,0.920000017,9200.00017,0.396825397,
2986,,,03-09-2023,CHHQF,10000,0.920000017,9200.00017,0.396825397,
2987,,,4/14/2020,CHKGF,10000,6.321000099,63210.00099,0.396825397,
2988,,,5/19/2020,CHKGF,10000,6.159999847,61599.99847,0.396825397,
2989,,,06-10-2020,CHKGF,10000,6.300000191,63000.00191,0.396825397,
2990,,,7/16/2020,CHKGF,10000,5.949999809,59499.99809,0.396825397,
2991,,,08-11-2020,CHKGF,10000,5.25,52500,0.396825397,
2992,,,9/28/2020,CHKGF,10000,5.039999962,50399.99962,0.396825397,
2993,,,11-11-2020,CHKGF,10000,5.5,55000,0.396825397,
2994,,,1/21/2021,CHKGF,10000,5.329999924,53299.99924,0.396825397,
2995,,,03-03-2021,CHKGF,10000,5.929999828,59299.99828,0.396825397,
2996,,,04-01-2021,CHKGF,10000,6.175000191,61750.00191,0.396825397,
2997,,,05-03-2021,CHKGF,10000,6.260000229,62600.00229,0.396825397,
2998,,,7/15/2021,CHKGF,10000,7,70000,0.396825397,
2999,,,08-09-2021,CHKGF,10000,6.880000114,68800.00114,0.396825397,
3000,,,09-02-2021,CHKGF,10000,6.650000095,66500.00095,0.396825397,
3001,,,10/19/2021,CHKGF,10000,5.81099987,58109.9987,0.396825397,
3002,,,12/14/2021,CHKGF,10000,5.664999962,56649.99962,0.396825397,
3003,,,1/25/2022,CHKGF,10000,6.999000072,69990.00072,0.396825397,
3004,,,2/16/2022,CHKGF,10000,6.989999771,69899.99771,0.396825397,
3005,,,3/16/2022,CHKGF,10000,6.449999809,64499.99809,0.396825397,
3006,,,04-11-2022,CHKGF,10000,6.881000042,68810.00042,0.396825397,
3007,,,7/15/2022,CHKGF,10000,7.249000072,72490.00072,0.396825397,
3008,,,08-08-2022,CHKGF,10000,6.739999771,67399.99771,0.396825397,
3009,,,9/14/2022,CHKGF,10000,6.675000191,66750.00191,0.396825397,
3010,,,10/19/2022,CHKGF,10000,5.630000114,56300.00114,0.396825397,
3011,,,11-09-2022,CHKGF,10000,5.78000021,57800.0021,0.396825397,
3012,,,12/16/2022,CHKGF,10000,5.815000057,58150.00057,0.396825397,
3013,,,1/27/2023,CHKGF,10000,6.300000191,63000.00191,0.396825397,
3014,,,02-08-2023,CHKGF,10000,6.269999981,62699.99981,0.396825397,
3015,,,03-09-2023,CHKGF,10000,6.269999981,62699.99981,0.396825397,
3016,,,4/14/2020,CHKIF,10000,0.419999987,4199.99987,0.396825397,
3017,,,5/19/2020,CHKIF,10000,0.49000001,4900.0001,0.396825397,
3018,,,06-10-2020,CHKIF,10000,0.50999999,5099.9999,0.396825397,
3019,,,7/16/2020,CHKIF,10000,0.449999988,4499.99988,0.396825397,
3020,,,08-11-2020,CHKIF,10000,0.460000008,4600.00008,0.396825397,
3021,,,9/28/2020,CHKIF,10000,0.529999971,5299.99971,0,
3022,,,11-11-2020,CHKIF,10000,0.660000026,6600.00026,0,
3023,,,1/21/2021,CHKIF,10000,0.550000012,5500.00012,0,
3024,,,03-03-2021,CHKIF,10000,0.709999979,7099.99979,0,
3025,,,04-01-2021,CHKIF,10000,0.75999999,7599.9999,0,
3026,,,05-03-2021,CHKIF,10000,0.689999998,6899.99998,0,
3027,,,7/15/2021,CHKIF,10000,0.610000014,6100.00014,0,
3028,,,08-09-2021,CHKIF,10000,0.519999981,5199.99981,0,
3029,,,09-02-2021,CHKIF,10000,0.579999983,5799.99983,0,
3030,,,10/19/2021,CHKIF,10000,0.649999976,6499.99976,0.396825397,
3031,,,12/14/2021,CHKIF,10000,0.600000024,6000.00024,0,
3032,,,1/25/2022,CHKIF,10000,0.649999976,6499.99976,0,
3033,,,2/16/2022,CHKIF,10000,0.670000017,6700.00017,0,
3034,,,3/16/2022,CHKIF,10000,0.639999986,6399.99986,0,
3035,,,04-11-2022,CHKIF,10000,0.550000012,5500.00012,0,
3036,,,7/15/2022,CHKIF,10000,0.569999993,5699.99993,0,
3037,,,08-08-2022,CHKIF,10000,0.579999983,5799.99983,0,
3038,,,9/14/2022,CHKIF,10000,0.50999999,5099.9999,0,
3039,,,10/19/2022,CHKIF,10000,0.5,5000,0,
3040,,,11-09-2022,CHKIF,10000,0.550000012,5500.00012,0,
3041,,,12/16/2022,CHKIF,10000,0.600000024,6000.00024,0,
3042,,,1/27/2023,CHKIF,10000,0.699999988,6999.99988,0,
3043,,,02-08-2023,CHKIF,10000,0.649999976,6499.99976,0,
3044,,,03-09-2023,CHKIF,10000,0.730000019,7300.00019,0,
3045,,,4/14/2020,CHLLF,10000,3.900000095,39000.00095,0.396825397,
3046,,,5/19/2020,CHLLF,10000,4.199999809,41999.99809,0.396825397,
3047,,,06-10-2020,CHLLF,10000,6.25,62500,0.396825397,
3048,,,7/16/2020,CHLLF,10000,0.209999993,2099.99993,0.396825397,
3049,,,08-11-2020,CHLLF,10000,0.330000013,3300.00013,0.396825397,
3050,,,9/28/2020,CHLLF,10000,7.449999809,74499.99809,0.396825397,
3051,,,11-11-2020,CHLLF,10000,7.449999809,74499.99809,0.396825397,
3052,,,1/21/2021,CHLLF,10000,7.349999905,73499.99905,0.396825397,
3053,,,03-03-2021,CHLLF,10000,8.199999809,81999.99809,0.396825397,
3054,,,04-01-2021,CHLLF,10000,9.100000381,91000.00381,0.396825397,
3055,,,05-03-2021,CHLLF,10000,9.100000381,91000.00381,0.396825397,
3056,,,7/15/2021,CHLLF,10000,11,110000,0.396825397,
3057,,,08-09-2021,CHLLF,10000,9,90000,0.396825397,
3058,,,09-02-2021,CHLLF,10000,7.699999809,76999.99809,0.396825397,
3059,,,10/19/2021,CHLLF,10000,7.699999809,76999.99809,0.396825397,
3060,,,12/14/2021,CHLLF,10000,7.800000191,78000.00191,0.396825397,
3061,,,1/25/2022,CHLLF,10000,6.179999828,61799.99828,0.396825397,
3062,,,2/16/2022,CHLLF,10000,5.892399788,58923.99788,0.396825397,
3063,,,3/16/2022,CHLLF,10000,5.892399788,58923.99788,0.396825397,
3064,,,04-11-2022,CHLLF,10000,4.130000114,41300.00114,0.396825397,
3065,,,7/15/2022,CHLLF,10000,4.059999943,40599.99943,0.396825397,
3066,,,08-08-2022,CHLLF,10000,4.059999943,40599.99943,0.396825397,
3067,,,9/14/2022,CHLLF,10000,4.059999943,40599.99943,0.396825397,
3068,,,10/19/2022,CHLLF,10000,2.460000038,24600.00038,0.396825397,
3069,,,11-09-2022,CHLLF,10000,2.460000038,24600.00038,0.396825397,
3070,,,12/16/2022,CHLLF,10000,2.460000038,24600.00038,0.396825397,
3071,,,1/27/2023,CHLLF,10000,2.460000038,24600.00038,0.396825397,
3072,,,02-08-2023,CHLLF,10000,2.460000038,24600.00038,0.396825397,
3073,,,03-09-2023,CHLLF,10000,4.53000021,45300.0021,0.396825397,
3074,China Natural Gas Inc,United States,4/14/2020,CHNGQ,10000,0.014,140,0.361111111,Fossil
3075,China Natural Gas Inc,United States,5/19/2020,CHNGQ,10000,0.0041,41,0.361111111,Fossil
3076,China Natural Gas Inc,United States,06-10-2020,CHNGQ,10000,0.0065,65,0.361111111,Fossil
3077,China Natural Gas Inc,United States,7/16/2020,CHNGQ,10000,0.02,200,0.361111111,Fossil
3078,China Natural Gas Inc,United States,08-11-2020,CHNGQ,10000,0.008,80,0.361111111,Fossil
3079,China Natural Gas Inc,United States,9/28/2020,CHNGQ,10000,0.005,50,0.361111111,Fossil
3080,China Natural Gas Inc,United States,11-11-2020,CHNGQ,10000,0.006,60,0.361111111,Fossil
3081,China Natural Gas Inc,United States,1/21/2021,CHNGQ,10000,0.0079,79,0.361111111,Fossil
3082,China Natural Gas Inc,United States,03-03-2021,CHNGQ,10000,0.028999999,289.99999,0.361111111,Fossil
3083,China Natural Gas Inc,United States,04-01-2021,CHNGQ,10000,0.01,100,0.361111111,Fossil
3084,China Natural Gas Inc,United States,05-03-2021,CHNGQ,10000,0.0072,72,0.361111111,Fossil
3085,China Natural Gas Inc,United States,7/15/2021,CHNGQ,10000,0.0018,18,0.361111111,Fossil
3086,China Natural Gas Inc,United States,08-09-2021,CHNGQ,10000,0.0018,18,0.361111111,Fossil
3087,China Natural Gas Inc,United States,09-02-2021,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3088,China Natural Gas Inc,United States,10/19/2021,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3089,China Natural Gas Inc,United States,12/14/2021,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3090,China Natural Gas Inc,United States,1/25/2022,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3091,China Natural Gas Inc,United States,2/16/2022,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3092,China Natural Gas Inc,United States,3/16/2022,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3093,China Natural Gas Inc,United States,04-11-2022,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3094,China Natural Gas Inc,United States,7/15/2022,CHNGQ,10000,0.015,150,0.361111111,Fossil
3095,China Natural Gas Inc,United States,08-08-2022,CHNGQ,10000,0.015,150,0.361111111,Fossil
3096,China Natural Gas Inc,United States,9/14/2022,CHNGQ,10000,0.015,150,0.361111111,Fossil
3097,China Natural Gas Inc,United States,10/19/2022,CHNGQ,10000,0.015,150,0.361111111,Fossil
3098,China Natural Gas Inc,United States,11-09-2022,CHNGQ,10000,0.015,150,0.361111111,Fossil
3099,China Natural Gas Inc,United States,12/16/2022,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3100,China Natural Gas Inc,United States,1/27/2023,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3101,China Natural Gas Inc,United States,02-08-2023,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3102,China Natural Gas Inc,United States,03-09-2023,CHNGQ,10000,1.00E-04,1,0.361111111,Fossil
3103,China Natural Resources Inc,"Virgin Islands, British",4/14/2020,CHNR,10000,0.870000005,8700.00005,0,"Fossil,Sealevel"
3104,China Natural Resources Inc,"Virgin Islands, British",5/19/2020,CHNR,10000,0.800000012,8000.00012,0,"Fossil,Sealevel"
3105,China Natural Resources Inc,"Virgin Islands, British",06-10-2020,CHNR,10000,1.230000019,12300.00019,0,"Fossil,Sealevel"
3106,China Natural Resources Inc,"Virgin Islands, British",7/16/2020,CHNR,10000,1.230000019,12300.00019,0,"Fossil,Sealevel"
3107,China Natural Resources Inc,"Virgin Islands, British",08-11-2020,CHNR,10000,1.350000024,13500.00024,0,"Fossil,Sealevel"
3108,China Natural Resources Inc,"Virgin Islands, British",9/28/2020,CHNR,10000,1.139999986,11399.99986,0,"Fossil,Sealevel"
3109,China Natural Resources Inc,"Virgin Islands, British",11-11-2020,CHNR,10000,1.220000029,12200.00029,0,"Fossil,Sealevel"
3110,China Natural Resources Inc,"Virgin Islands, British",1/21/2021,CHNR,10000,1.919999957,19199.99957,0,"Fossil,Sealevel"
3111,China Natural Resources Inc,"Virgin Islands, British",03-03-2021,CHNR,10000,2.069999933,20699.99933,0,"Fossil,Sealevel"
3112,China Natural Resources Inc,"Virgin Islands, British",04-01-2021,CHNR,10000,1.840000033,18400.00033,0,"Fossil,Sealevel"
3113,China Natural Resources Inc,"Virgin Islands, British",05-03-2021,CHNR,10000,1.539999962,15399.99962,0.396825397,"Fossil,Sealevel"
3114,China Natural Resources Inc,"Virgin Islands, British",7/15/2021,CHNR,10000,1.690000057,16900.00057,0.396825397,"Fossil,Sealevel"
3115,China Natural Resources Inc,"Virgin Islands, British",08-09-2021,CHNR,10000,1.429999948,14299.99948,0.396825397,"Fossil,Sealevel"
3116,China Natural Resources Inc,"Virgin Islands, British",09-02-2021,CHNR,10000,1.289999962,12899.99962,0.396825397,"Fossil,Sealevel"
3117,China Natural Resources Inc,"Virgin Islands, British",10/19/2021,CHNR,10000,1.220000029,12200.00029,0.396825397,"Fossil,Sealevel"
3118,China Natural Resources Inc,"Virgin Islands, British",12/14/2021,CHNR,10000,0.660000026,6600.00026,0.396825397,"Fossil,Sealevel"
3119,China Natural Resources Inc,"Virgin Islands, British",1/25/2022,CHNR,10000,0.910000026,9100.00026,0.396825397,"Fossil,Sealevel"
3120,China Natural Resources Inc,"Virgin Islands, British",2/16/2022,CHNR,10000,0.819999993,8199.99993,0.396825397,"Fossil,Sealevel"
3121,China Natural Resources Inc,"Virgin Islands, British",3/16/2022,CHNR,10000,0.980000019,9800.00019,0.396825397,"Fossil,Sealevel"
3122,China Natural Resources Inc,"Virgin Islands, British",04-11-2022,CHNR,10000,0.889999986,8899.99986,0.396825397,"Fossil,Sealevel"
3123,China Natural Resources Inc,"Virgin Islands, British",7/15/2022,CHNR,10000,0.620000005,6200.00005,0.396825397,"Fossil,Sealevel"
3124,China Natural Resources Inc,"Virgin Islands, British",08-08-2022,CHNR,10000,0.75,7500,0.396825397,"Fossil,Sealevel"
3125,China Natural Resources Inc,"Virgin Islands, British",9/14/2022,CHNR,10000,0.610000014,6100.00014,0.396825397,"Fossil,Sealevel"
3126,China Natural Resources Inc,"Virgin Islands, British",10/19/2022,CHNR,10000,0.519999981,5199.99981,0.396825397,"Fossil,Sealevel"
3127,China Natural Resources Inc,"Virgin Islands, British",11-09-2022,CHNR,10000,0.469999999,4699.99999,0.396825397,"Fossil,Sealevel"
3128,China Natural Resources Inc,"Virgin Islands, British",12/16/2022,CHNR,10000,0.370000005,3700.00005,0.396825397,"Fossil,Sealevel"
3129,China Natural Resources Inc,"Virgin Islands, British",1/27/2023,CHNR,10000,0.449999988,4499.99988,0.396825397,"Fossil,Sealevel"
3130,China Natural Resources Inc,"Virgin Islands, British",02-08-2023,CHNR,10000,0.689999998,6899.99998,0.396825397,"Fossil,Sealevel"
3131,China Natural Resources Inc,"Virgin Islands, British",03-09-2023,CHNR,10000,0.829999983,8299.99983,0.396825397,"Fossil,Sealevel"
3132,,,4/14/2020,CHOLF,10000,0.680000007,6800.00007,0.793650794,
3133,,,5/19/2020,CHOLF,10000,0.899999976,8999.99976,0.793650794,
3134,,,06-10-2020,CHOLF,10000,1.029999971,10299.99971,0.793650794,
3135,,,7/16/2020,CHOLF,10000,0.889999986,8899.99986,0.793650794,
3136,,,08-11-2020,CHOLF,10000,0.829999983,8299.99983,0.793650794,
3137,,,9/28/2020,CHOLF,10000,0.639999986,6399.99986,0.396825397,
3138,,,11-11-2020,CHOLF,10000,0.629999995,6299.99995,0.396825397,
3139,,,1/21/2021,CHOLF,10000,1.00999999,10099.9999,0.396825397,
3140,,,03-03-2021,CHOLF,10000,1.080000043,10800.00043,0.396825397,
3141,,,04-01-2021,CHOLF,10000,0.959999979,9599.99979,0.396825397,
3142,,,05-03-2021,CHOLF,10000,0.899999976,8999.99976,0.396825397,
3143,,,7/15/2021,CHOLF,10000,0.850000024,8500.00024,0.396825397,
3144,,,08-09-2021,CHOLF,10000,0.649999976,6499.99976,0.396825397,
3145,,,09-02-2021,CHOLF,10000,0.800000012,8000.00012,0.396825397,
3146,,,10/19/2021,CHOLF,10000,0.800000012,8000.00012,0.396825397,
3147,,,12/14/2021,CHOLF,10000,0.839999974,8399.99974,0.396825397,
3148,,,1/25/2022,CHOLF,10000,0.889999986,8899.99986,0.396825397,
3149,,,2/16/2022,CHOLF,10000,1.059999943,10599.99943,0.396825397,
3150,,,3/16/2022,CHOLF,10000,1.090000033,10900.00033,0.396825397,
3151,,,04-11-2022,CHOLF,10000,1.019999981,10199.99981,0.396825397,
3152,,,7/15/2022,CHOLF,10000,0.930000007,9300.00007,0.396825397,
3153,,,08-08-2022,CHOLF,10000,0.930000007,9300.00007,0.396825397,
3154,,,9/14/2022,CHOLF,10000,1.129999995,11299.99995,0.396825397,
3155,,,10/19/2022,CHOLF,10000,1,10000,0.396825397,
3156,,,11-09-2022,CHOLF,10000,1,10000,0.396825397,
3157,,,12/16/2022,CHOLF,10000,1.179999948,11799.99948,0.396825397,
3158,,,1/27/2023,CHOLF,10000,1.179999948,11799.99948,0.396825397,
3159,,,02-08-2023,CHOLF,10000,1.179999948,11799.99948,0.396825397,
3160,,,03-09-2023,CHOLF,10000,1.070000052,10700.00052,0.396825397,
3161,,,4/14/2020,CHPXF,10000,2.849999905,28499.99905,0.396825397,
3162,,,5/19/2020,CHPXF,10000,3.019999981,30199.99981,0.396825397,
3163,,,06-10-2020,CHPXF,10000,2.680000067,26800.00067,0.396825397,
3164,,,7/16/2020,CHPXF,10000,2.700000048,27000.00048,0.396825397,
3165,,,08-11-2020,CHPXF,10000,2.700000048,27000.00048,0.396825397,
3166,,,9/28/2020,CHPXF,10000,2.980000019,29800.00019,0,
3167,,,11-11-2020,CHPXF,10000,3.160000086,31600.00086,0,
3168,,,1/21/2021,CHPXF,10000,4.800000191,48000.00191,0,
3169,,,03-03-2021,CHPXF,10000,4.949999809,49499.99809,0,
3170,,,04-01-2021,CHPXF,10000,4.599999905,45999.99905,0,
3171,,,05-03-2021,CHPXF,10000,4.599999905,45999.99905,0,
3172,,,7/15/2021,CHPXF,10000,3.079999924,30799.99924,0,
3173,,,08-09-2021,CHPXF,10000,3.150000095,31500.00095,0,
3174,,,09-02-2021,CHPXF,10000,3.150000095,31500.00095,0,
3175,,,10/19/2021,CHPXF,10000,2.950000048,29500.00048,0,
3176,,,12/14/2021,CHPXF,10000,2.789999962,27899.99962,0,
3177,,,1/25/2022,CHPXF,10000,3.170000076,31700.00076,0,
3178,,,2/16/2022,CHPXF,10000,3.170000076,31700.00076,0,
3179,,,3/16/2022,CHPXF,10000,2.930000067,29300.00067,0,
3180,,,04-11-2022,CHPXF,10000,2.50999999,25099.9999,0,
3181,,,7/15/2022,CHPXF,10000,2.359999895,23599.99895,0,
3182,,,08-08-2022,CHPXF,10000,2.359999895,23599.99895,0,
3183,,,9/14/2022,CHPXF,10000,2.359999895,23599.99895,0,
3184,,,10/19/2022,CHPXF,10000,1.879999995,18799.99995,0,
3185,,,11-09-2022,CHPXF,10000,1.879999995,18799.99995,0,
3186,,,12/16/2022,CHPXF,10000,1.879999995,18799.99995,0,
3187,,,1/27/2023,CHPXF,10000,2.549999952,25499.99952,0,
3188,,,02-08-2023,CHPXF,10000,2.549999952,25499.99952,0,
3189,,,03-09-2023,CHPXF,10000,2.549999952,25499.99952,0,
3190,,,4/14/2020,CHSYF,10000,1.25999999,12599.9999,0.396825397,
3191,,,5/19/2020,CHSYF,10000,1.25999999,12599.9999,0.396825397,
3192,,,06-10-2020,CHSYF,10000,1.25999999,12599.9999,0.396825397,
3193,,,7/16/2020,CHSYF,10000,1.25999999,12599.9999,0.396825397,
3194,,,08-11-2020,CHSYF,10000,1.25999999,12599.9999,0.396825397,
3195,,,9/28/2020,CHSYF,10000,1.149999976,11499.99976,0.396825397,
3196,,,11-11-2020,CHSYF,10000,1.100000024,11000.00024,0.396825397,
3197,,,1/21/2021,CHSYF,10000,1.00999999,10099.9999,0.396825397,
3198,,,03-03-2021,CHSYF,10000,1.00999999,10099.9999,0.396825397,
3199,,,04-01-2021,CHSYF,10000,2.400000095,24000.00095,0.396825397,
3200,,,05-03-2021,CHSYF,10000,2.200000048,22000.00048,0.396825397,
3201,,,7/15/2021,CHSYF,10000,2.400000095,24000.00095,0.396825397,
3202,,,08-09-2021,CHSYF,10000,2.150000095,21500.00095,0.396825397,
3203,,,09-02-2021,CHSYF,10000,2.150000095,21500.00095,0.396825397,
3204,,,10/19/2021,CHSYF,10000,2.150000095,21500.00095,0.396825397,
3205,,,12/14/2021,CHSYF,10000,1.710000038,17100.00038,0.396825397,
3206,,,1/25/2022,CHSYF,10000,1.700000048,17000.00048,0.396825397,
3207,,,2/16/2022,CHSYF,10000,1.700000048,17000.00048,0.396825397,
3208,,,3/16/2022,CHSYF,10000,1.75,17500,0.396825397,
3209,,,04-11-2022,CHSYF,10000,1.620000005,16200.00005,0.396825397,
3210,,,7/15/2022,CHSYF,10000,1.590000033,15900.00033,0.396825397,
3211,,,08-08-2022,CHSYF,10000,1.590000033,15900.00033,0.396825397,
3212,,,9/14/2022,CHSYF,10000,1.590000033,15900.00033,0.396825397,
3213,,,10/19/2022,CHSYF,10000,1.590000033,15900.00033,0.396825397,
3214,,,11-09-2022,CHSYF,10000,1.279999971,12799.99971,0.396825397,
3215,,,12/16/2022,CHSYF,10000,1.381000042,13810.00042,0.396825397,
3216,,,1/27/2023,CHSYF,10000,1.381000042,13810.00042,0.396825397,
3217,,,02-08-2023,CHSYF,10000,1.381000042,13810.00042,0.396825397,
3218,,,03-09-2023,CHSYF,10000,1.381000042,13810.00042,0.396825397,
3219,,,4/14/2020,CHVKF,10000,0,0,0,
3220,,,5/19/2020,CHVKF,10000,0,0,0,
3221,,,06-10-2020,CHVKF,10000,0,0,0,
3222,,,7/16/2020,CHVKF,10000,0,0,0,
3223,,,08-11-2020,CHVKF,10000,0,0,0,
3224,,,9/28/2020,CHVKF,10000,0,0,0,
3225,,,11-11-2020,CHVKF,10000,0,0,0,
3226,,,1/21/2021,CHVKF,10000,0,0,0,
3227,,,03-03-2021,CHVKF,10000,0,0,0,
3228,,,04-01-2021,CHVKF,10000,0,0,0,
3229,,,05-03-2021,CHVKF,10000,0,0,0,
3230,,,7/15/2021,CHVKF,10000,0,0,0,
3231,,,08-09-2021,CHVKF,10000,0,0,0,
3232,,,09-02-2021,CHVKF,10000,0,0,0,
3233,,,10/19/2021,CHVKF,10000,0,0,0,
3234,,,12/14/2021,CHVKF,10000,2.339999914,23399.99914,0.396825397,
3235,,,1/25/2022,CHVKF,10000,2.339999914,23399.99914,0.396825397,
3236,,,2/16/2022,CHVKF,10000,2.49000001,24900.0001,0.396825397,
3237,,,3/16/2022,CHVKF,10000,2.25,22500,0.396825397,
3238,,,04-11-2022,CHVKF,10000,2.609999895,26099.99895,0.396825397,
3239,,,7/15/2022,CHVKF,10000,2.440000057,24400.00057,0.396825397,
3240,,,08-08-2022,CHVKF,10000,2.099999905,20999.99905,0.396825397,
3241,,,9/14/2022,CHVKF,10000,1.909999967,19099.99967,0.396825397,
3242,,,10/19/2022,CHVKF,10000,1.949000001,19490.00001,0.396825397,
3243,,,11-09-2022,CHVKF,10000,1.949000001,19490.00001,0.396825397,
3244,,,12/16/2022,CHVKF,10000,1.949000001,19490.00001,0.396825397,
3245,,,1/27/2023,CHVKF,10000,2.089999914,20899.99914,0.396825397,
3246,,,02-08-2023,CHVKF,10000,1.99000001,19900.0001,0.396825397,
3247,,,03-09-2023,CHVKF,10000,1.99000001,19900.0001,0.396825397,
3248,,,4/14/2020,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3249,,,5/19/2020,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3250,,,06-10-2020,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3251,,,7/16/2020,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3252,,,08-11-2020,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3253,,,9/28/2020,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3254,,,11-11-2020,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3255,,,1/21/2021,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3256,,,03-03-2021,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3257,,,04-01-2021,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3258,,,05-03-2021,CHVKY,10000,1.649999976,16499.99976,0.396825397,
3259,,,7/15/2021,CHVKY,10000,1.610000014,16100.00014,0.396825397,
3260,,,08-09-2021,CHVKY,10000,1.610000014,16100.00014,0.396825397,
3261,,,09-02-2021,CHVKY,10000,1.610000014,16100.00014,0.396825397,
3262,,,10/19/2021,CHVKY,10000,1.610000014,16100.00014,0.396825397,
3263,,,12/14/2021,CHVKY,10000,1.610000014,16100.00014,0,
3264,,,1/25/2022,CHVKY,10000,1.399999976,13999.99976,0,
3265,,,2/16/2022,CHVKY,10000,1.289999962,12899.99962,0,
3266,,,3/16/2022,CHVKY,10000,0.899999976,8999.99976,0,
3267,,,04-11-2022,CHVKY,10000,1.039999962,10399.99962,0,
3268,,,7/15/2022,CHVKY,10000,1,10000,0,
3269,,,08-08-2022,CHVKY,10000,1,10000,0,
3270,,,9/14/2022,CHVKY,10000,1,10000,0,
3271,,,10/19/2022,CHVKY,10000,1,10000,0,
3272,,,11-09-2022,CHVKY,10000,1,10000,0,
3273,,,12/16/2022,CHVKY,10000,0.782400012,7824.00012,0,
3274,,,1/27/2023,CHVKY,10000,0.957300007,9573.00007,0,
3275,,,02-08-2023,CHVKY,10000,0.957300007,9573.00007,0,
3276,,,03-09-2023,CHVKY,10000,0.957300007,9573.00007,0,
3277,,,4/14/2020,CIADF,10000,3.690000057,36900.00057,1.984126984,
3278,,,5/19/2020,CIADF,10000,3.599999905,35999.99905,1.984126984,
3279,,,06-10-2020,CIADF,10000,3.900000095,39000.00095,1.984126984,
3280,,,7/16/2020,CIADF,10000,4.300000191,43000.00191,1.984126984,
3281,,,08-11-2020,CIADF,10000,4.559999943,45599.99943,1.984126984,
3282,,,9/28/2020,CIADF,10000,4.539999962,45399.99962,1.984126984,
3283,,,11-11-2020,CIADF,10000,5.150000095,51500.00095,1.984126984,
3284,,,1/21/2021,CIADF,10000,6.53000021,65300.0021,1.984126984,
