,Ticker,CreatedDate,Stock_Price,Quantity,Invested_Value,ESGScore,Climate,Country,Company
21, OIL,8/8/2022,31.70000076,10000,317000.0076,0.396825397,Fossil,India,Oil India Ltd
22, OIL,9/14/2022,31.87999916,10000,318799.9916,0.396825397,Fossil,India,Oil India Ltd
23, OIL,10/19/2022,30.70000076,10000,307000.0076,0.396825397,Fossil,India,Oil India Ltd
24, OIL,11/9/2022,31.98999977,10000,319899.9977,0.396825397,Fossil,India,Oil India Ltd
25, OIL,12/16/2022,28.5,10000,285000.0,0.396825397,Fossil,India,Oil India Ltd
26, OIL,1/27/2023,31.17000008,10000,311700.0008,0.396825397,Fossil,India,Oil India Ltd
27, OIL,2/8/2023,29.86000061,10000,298600.0061,0.396825397,Fossil,India,Oil India Ltd
28, OIL,3/9/2023,29.63999939,10000,296399.9939,0.396825397,Fossil,India,Oil India Ltd
29, STNE,4/14/2020,25.64999962,10000,256499.9962,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
30, STNE,5/19/2020,25.18000031,10000,251800.0031,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
31, STNE,6/10/2020,39.13999939,10000,391399.9939,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
32, STNE,7/16/2020,40.59000015,10000,405900.0015,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
33, STNE,8/11/2020,55.0,10000,550000.0,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
34, STNE,9/28/2020,55.0,10000,550000.0,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
35, STNE,11/11/2020,65.58999634,10000,655899.9634,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
36, STNE,1/21/2021,84.19000244,10000,841900.0244,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
37, STNE,3/3/2021,87.59999847,10000,875999.9847,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
38, STNE,4/1/2021,64.94999695,10000,649499.9695,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
39, STNE,5/3/2021,65.75,10000,657500.0,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
40, STNE,7/15/2021,60.70000076,10000,607000.0076,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
41, STNE,8/9/2021,58.33000183,10000,583300.0183,0.0,GenderEquality,Cayman Islands,StoneCo Ltd
42, STNE,9/2/2021,47.81999969,10000,478199.9969,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
43, STNE,10/19/2021,37.75,10000,377500.0,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
44, STNE,12/14/2021,17.25,10000,172500.0,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
45, STNE,1/25/2022,14.63000011,10000,146300.0011,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
46, STNE,2/16/2022,12.93999958,10000,129399.9958,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
47, STNE,3/16/2022,9.449999809,10000,94499.99809,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
48, STNE,4/11/2022,11.30000019,10000,113000.0019,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
49, STNE,7/15/2022,8.75,10000,87500.0,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
50, STNE,8/8/2022,12.0,10000,120000.0,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
51, STNE,9/14/2022,9.449999809,10000,94499.99809,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
52, STNE,10/19/2022,10.82999992,10000,108299.9992,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
53, STNE,11/9/2022,10.53999996,10000,105399.9996,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
54, STNE,12/16/2022,9.31000042,10000,93100.0042,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
55, STNE,1/27/2023,11.77000046,10000,117700.0046,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
56, STNE,2/8/2023,10.46000004,10000,104600.0004,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
57, STNE,3/9/2023,9.600000381,10000,96000.00381,0.396825397,GenderEquality,Cayman Islands,StoneCo Ltd
58, CIHHF,4/14/2020,4.53000021,10000,45300.0021,0.396825397,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
59, CIHHF,5/19/2020,4.679999828,10000,46799.99828,0.396825397,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
60, CIHHF,6/10/2020,5.039999962,10000,50399.99962,0.396825397,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
61, CIHHF,7/16/2020,5.090000153,10000,50900.00153,0.396825397,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
62, CIHHF,8/11/2020,5.099999905,10000,50999.99905,0.396825397,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
63, CIHHF,9/28/2020,4.960000038,10000,49600.00038,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
64, CIHHF,11/11/2020,6.340000153,10000,63400.00153,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
65, CIHHF,1/21/2021,8.090000153,10000,80900.00153,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
66, CIHHF,3/3/2021,7.960000038,10000,79600.00038,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
67, CIHHF,4/1/2021,8.289999962,10000,82899.99962,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
68, CIHHF,5/3/2021,8.0,10000,80000.0,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
69, CIHHF,7/15/2021,7.619999886,10000,76199.99886,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
70, CIHHF,8/9/2021,8.0,10000,80000.0,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
71, CIHHF,9/2/2021,8.260000229,10000,82600.00229,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
72, CIHHF,10/19/2021,8.220000267,10000,82200.00267,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
73, CIHHF,12/14/2021,8.220000267,10000,82200.00267,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
74, CIHHF,1/25/2022,8.319999695,10000,83199.99695,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
75, CIHHF,2/16/2022,8.319999695,10000,83199.99695,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
76, CIHHF,3/16/2022,7.480000019,10000,74800.00019,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
77, CIHHF,4/11/2022,7.690000057,10000,76900.00057,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
78, CIHHF,7/15/2022,6.159999847,10000,61599.99847,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
79, CIHHF,8/8/2022,5.300000191,10000,53000.00191,0.0,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
80, CIHHF,9/14/2022,5.300000191,10000,53000.00191,0.793650794,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
81, CIHHF,10/19/2022,4.53000021,10000,45300.0021,0.793650794,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
82, CIHHF,11/9/2022,3.450000048,10000,34500.00048,0.793650794,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
83, CIHHF,12/16/2022,5.429999828,10000,54299.99828,0.793650794,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
84, CIHHF,1/27/2023,6.5,10000,65000.0,0.793650794,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
85, CIHHF,2/8/2023,5.809999943,10000,58099.99943,0.793650794,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
86, CIHHF,3/9/2023,5.079999924,10000,50799.99924,0.793650794,"Fossil,GenderEquality",China,China Merchants Bank Co Ltd
87, NIO,4/14/2020,3.160000086,10000,31600.00086,0.0,"Fossil,GenderEquality",Cayman Islands,NIO Inc
88, NIO,5/19/2020,3.75,10000,37500.0,0.0,"Fossil,GenderEquality",Cayman Islands,NIO Inc
89, NIO,6/10/2020,6.949999809,10000,69499.99809,0.0,"Fossil,GenderEquality",Cayman Islands,NIO Inc
90, NIO,7/16/2020,13.15999985,10000,131599.9985,0.0,"Fossil,GenderEquality",Cayman Islands,NIO Inc
91, NIO,8/11/2020,15.44999981,10000,154499.9981,0.0,"Fossil,GenderEquality",Cayman Islands,NIO Inc
92, NIO,9/28/2020,19.15999985,10000,191599.9985,0.0,"Fossil,GenderEquality",Cayman Islands,NIO Inc
93, NIO,11/11/2020,43.22999954,10000,432299.9954,0.0,"Fossil,GenderEquality",Cayman Islands,NIO Inc
94, NIO,1/21/2021,58.58000183,10000,585800.0183,0.0,"Fossil,GenderEquality",Cayman Islands,NIO Inc
95, NIO,3/3/2021,45.08000183,10000,450800.0183,0.0,"Fossil,GenderEquality",Cayman Islands,NIO Inc
96, NIO,4/1/2021,42.06000137,10000,420600.0137,0.0,"Fossil,GenderEquality",Cayman Islands,NIO Inc
97, NIO,5/3/2021,41.45000076,10000,414500.0076,0.396825397,"Fossil,GenderEquality",Cayman Islands,NIO Inc
98, NIO,7/15/2021,44.77000046,10000,447700.0046,0.396825397,"Fossil,GenderEquality",Cayman Islands,NIO Inc
99, NIO,8/9/2021,45.47999954,10000,454799.9954,0.396825397,"Fossil,GenderEquality",Cayman Islands,NIO Inc
100, NIO,9/2/2021,41.02000046,10000,410200.0046,0.396825397,"Fossil,GenderEquality",Cayman Islands,NIO Inc
101, NIO,10/19/2021,40.90000153,10000,409000.0153,0.396825397,"Fossil,GenderEquality",Cayman Islands,NIO Inc
102, NIO,12/14/2021,32.38000107,10000,323800.0107,0.396825397,"Fossil,GenderEquality",Cayman Islands,NIO Inc
103, NIO,1/25/2022,25.01000023,10000,250100.0023,0.396825397,"Fossil,GenderEquality",Cayman Islands,NIO Inc
104, NIO,2/16/2022,25.84000015,10000,258400.0015,0.396825397,"Fossil,GenderEquality",Cayman Islands,NIO Inc
105, NIO,3/16/2022,18.77000046,10000,187700.0046,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
106, NIO,4/11/2022,20.06999969,10000,200699.9969,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
107, NIO,7/15/2022,20.89999962,10000,208999.9962,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
108, NIO,8/8/2022,20.79000092,10000,207900.0092,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
109, NIO,9/14/2022,22.09000015,10000,220900.0015,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
110, NIO,10/19/2022,11.89999962,10000,118999.9962,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
111, NIO,11/9/2022,10.18000031,10000,101800.0031,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
112, NIO,12/16/2022,12.38000011,10000,123800.0011,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
113, NIO,1/27/2023,13.22000027,10000,132200.0027,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
114, NIO,2/8/2023,10.90999985,10000,109099.9985,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
115, NIO,3/9/2023,9.170000076,10000,91700.00076,0.793650794,"Fossil,GenderEquality",Cayman Islands,NIO Inc
116,JKS,4/14/2020,17.71999931,10000,177199.9931,,,Cayman Islands,JinkoSolar Holding Co Ltd
117,JKS,5/19/2020,17.35000038,10000,173500.0038,,,Cayman Islands,JinkoSolar Holding Co Ltd
118,JKS,6/10/2020,18.55999947,10000,185599.9947,,,Cayman Islands,JinkoSolar Holding Co Ltd
119,JKS,7/16/2020,20.84000015,10000,208400.0015,,,Cayman Islands,JinkoSolar Holding Co Ltd
120,JKS,8/11/2020,21.14999962,10000,211499.9962,,,Cayman Islands,JinkoSolar Holding Co Ltd
121,JKS,9/28/2020,37.79000092,10000,377900.0092,,,Cayman Islands,JinkoSolar Holding Co Ltd
122,JKS,11/11/2020,68.73999786,10000,687399.9786,,,Cayman Islands,JinkoSolar Holding Co Ltd
123,JKS,1/21/2021,68.98000336,10000,689800.0336,,,Cayman Islands,JinkoSolar Holding Co Ltd
124,JKS,3/3/2021,52.18000031,10000,521800.0031,,,Cayman Islands,JinkoSolar Holding Co Ltd
125,JKS,4/1/2021,42.81000137,10000,428100.0137,,,Cayman Islands,JinkoSolar Holding Co Ltd
126,JKS,5/3/2021,37.74000168,10000,377400.0168,,,Cayman Islands,JinkoSolar Holding Co Ltd
127,JKS,7/15/2021,63.0,10000,630000.0,,,Cayman Islands,JinkoSolar Holding Co Ltd
